initial_wealth,desired_annuity,probability
103,86,0.00
104,86,0.00
105,86,0.00
106,86,0.00
107,86,0.00
108,86,0.00
109,86,0.00
110,86,0.00
111,86,0.00
112,86,0.00
113,86,0.00
114,86,0.00
115,86,0.00
116,86,0.00
117,86,0.00
118,86,0.00
119,86,0.00
120,86,0.00
121,86,0.00
122,86,0.00
123,86,0.00
124,86,0.00
125,86,0.00
126,86,0.00
127,86,0.00
128,86,0.00
129,86,0.00
130,86,0.00
131,86,0.00
132,86,0.00
133,86,0.00
134,86,0.00
135,86,0.00
136,86,0.00
137,86,0.00
138,86,0.00
139,86,0.00
140,86,0.00
141,86,0.00
142,86,0.00
143,86,0.00
144,86,0.00
145,86,0.00
146,86,0.00
147,86,0.00
148,86,0.00
149,86,0.00
150,86,0.00
151,86,0.00
152,86,0.00
153,86,0.00
154,86,0.00
155,86,0.00
156,86,0.00
157,86,0.00
158,86,0.00
159,86,0.00
160,86,0.00
161,86,0.00
162,86,0.00
163,86,0.00
164,86,0.00
165,86,0.00
166,86,0.01
167,86,0.03
168,86,0.08
169,86,0.20
170,86,0.40
171,86,0.65
172,86,0.83
173,86,0.93
174,86,0.97
175,86,0.99
176,86,1.00
177,86,1.00
178,86,1.00
179,86,1.00
180,86,1.00
181,86,1.00
182,86,1.00
183,86,1.00
184,86,1.00
185,86,1.00
186,86,1.00
187,86,1.00
188,86,1.00
189,86,1.00
190,86,1.00
191,86,1.00
192,86,1.00
193,86,1.00
194,86,1.00
195,86,1.00
196,86,1.00
197,86,1.00
198,86,1.00
199,86,1.00
200,86,1.00
0,87,0.00
1,87,0.00
2,87,0.00
3,87,0.00
4,87,0.00
5,87,0.00
6,87,0.00
7,87,0.00
8,87,0.00
9,87,0.00
10,87,0.00
11,87,0.00
12,87,0.00
13,87,0.00
14,87,0.00
15,87,0.00
16,87,0.00
17,87,0.00
18,87,0.00
19,87,0.00
20,87,0.00
21,87,0.00
22,87,0.00
23,87,0.00
24,87,0.00
25,87,0.00
26,87,0.00
27,87,0.00
28,87,0.00
29,87,0.00
30,87,0.00
31,87,0.00
32,87,0.00
33,87,0.00
34,87,0.00
35,87,0.00
36,87,0.00
37,87,0.00
38,87,0.00
39,87,0.00
40,87,0.00
41,87,0.00
42,87,0.00
43,87,0.00
44,87,0.00
45,87,0.00
46,87,0.00
47,87,0.00
48,87,0.00
49,87,0.00
50,87,0.00
51,87,0.00
52,87,0.00
53,87,0.00
54,87,0.00
55,87,0.00
56,87,0.00
57,87,0.00
58,87,0.00
59,87,0.00
60,87,0.00
61,87,0.00
62,87,0.00
63,87,0.00
64,87,0.00
65,87,0.00
66,87,0.00
67,87,0.00
68,87,0.00
69,87,0.00
70,87,0.00
71,87,0.00
72,87,0.00
73,87,0.00
74,87,0.00
75,87,0.00
76,87,0.00
77,87,0.00
78,87,0.00
79,87,0.00
80,87,0.00
81,87,0.00
82,87,0.00
83,87,0.00
84,87,0.00
85,87,0.00
86,87,0.00
87,87,0.00
88,87,0.00
89,87,0.00
90,87,0.00
91,87,0.00
92,87,0.00
93,87,0.00
94,87,0.00
95,87,0.00
96,87,0.00
97,87,0.00
98,87,0.00
99,87,0.00
100,87,0.00
101,87,0.00
102,87,0.00
103,87,0.00
104,87,0.00
105,87,0.00
106,87,0.00
107,87,0.00
108,87,0.00
109,87,0.00
110,87,0.00
111,87,0.00
112,87,0.00
113,87,0.00
114,87,0.00
115,87,0.00
116,87,0.00
117,87,0.00
118,87,0.00
119,87,0.00
120,87,0.00
121,87,0.00
122,87,0.00
123,87,0.00
124,87,0.00
125,87,0.00
126,87,0.00
127,87,0.00
128,87,0.00
129,87,0.00
130,87,0.00
131,87,0.00
132,87,0.00
133,87,0.00
134,87,0.00
135,87,0.00
136,87,0.00
137,87,0.00
138,87,0.00
139,87,0.00
140,87,0.00
141,87,0.00
142,87,0.00
143,87,0.00
144,87,0.00
145,87,0.00
146,87,0.00
147,87,0.00
148,87,0.00
149,87,0.00
150,87,0.00
151,87,0.00
152,87,0.00
153,87,0.00
154,87,0.00
155,87,0.00
156,87,0.00
157,87,0.00
158,87,0.00
159,87,0.00
160,87,0.00
161,87,0.00
162,87,0.00
163,87,0.00
164,87,0.00
165,87,0.00
166,87,0.00
167,87,0.00
168,87,0.01
169,87,0.03
170,87,0.08
171,87,0.20
172,87,0.40
173,87,0.65
174,87,0.83
175,87,0.93
176,87,0.97
177,87,0.99
178,87,1.00
179,87,1.00
180,87,1.00
181,87,1.00
182,87,1.00
183,87,1.00
184,87,1.00
185,87,1.00
186,87,1.00
187,87,1.00
188,87,1.00
189,87,1.00
190,87,1.00
191,87,1.00
192,87,1.00
193,87,1.00
194,87,1.00
195,87,1.00
196,87,1.00
197,87,1.00
198,87,1.00
199,87,1.00
200,87,1.00
0,88,0.00
1,88,0.00
2,88,0.00
3,88,0.00
4,88,0.00
5,88,0.00
6,88,0.00
7,88,0.00
8,88,0.00
9,88,0.00
10,88,0.00
11,88,0.00
12,88,0.00
13,88,0.00
14,88,0.00
15,88,0.00
16,88,0.00
17,88,0.00
18,88,0.00
19,88,0.00
20,88,0.00
21,88,0.00
22,88,0.00
23,88,0.00
24,88,0.00
25,88,0.00
26,88,0.00
27,88,0.00
28,88,0.00
29,88,0.00
30,88,0.00
31,88,0.00
32,88,0.00
33,88,0.00
34,88,0.00
35,88,0.00
36,88,0.00
37,88,0.00
38,88,0.00
39,88,0.00
40,88,0.00
41,88,0.00
42,88,0.00
43,88,0.00
44,88,0.00
45,88,0.00
46,88,0.00
47,88,0.00
48,88,0.00
49,88,0.00
50,88,0.00
51,88,0.00
52,88,0.00
53,88,0.00
54,88,0.00
55,88,0.00
56,88,0.00
57,88,0.00
58,88,0.00
59,88,0.00
60,88,0.00
61,88,0.00
62,88,0.00
63,88,0.00
64,88,0.00
65,88,0.00
66,88,0.00
67,88,0.00
68,88,0.00
69,88,0.00
70,88,0.00
71,88,0.00
72,88,0.00
73,88,0.00
74,88,0.00
75,88,0.00
76,88,0.00
77,88,0.00
78,88,0.00
79,88,0.00
80,88,0.00
81,88,0.00
82,88,0.00
83,88,0.00
84,88,0.00
85,88,0.00
86,88,0.00
87,88,0.00
88,88,0.00
89,88,0.00
90,88,0.00
91,88,0.00
92,88,0.00
93,88,0.00
94,88,0.00
95,88,0.00
96,88,0.00
97,88,0.00
98,88,0.00
99,88,0.00
100,88,0.00
101,88,0.00
102,88,0.00
103,88,0.00
104,88,0.00
105,88,0.00
106,88,0.00
107,88,0.00
108,88,0.00
109,88,0.00
110,88,0.00
111,88,0.00
112,88,0.00
113,88,0.00
114,88,0.00
115,88,0.00
116,88,0.00
117,88,0.00
118,88,0.00
119,88,0.00
120,88,0.00
121,88,0.00
122,88,0.00
123,88,0.00
124,88,0.00
125,88,0.00
126,88,0.00
127,88,0.00
128,88,0.00
129,88,0.00
130,88,0.00
131,88,0.00
132,88,0.00
133,88,0.00
134,88,0.00
135,88,0.00
136,88,0.00
137,88,0.00
138,88,0.00
139,88,0.00
140,88,0.00
141,88,0.00
142,88,0.00
143,88,0.00
144,88,0.00
145,88,0.00
146,88,0.00
147,88,0.00
148,88,0.00
149,88,0.00
150,88,0.00
151,88,0.00
152,88,0.00
153,88,0.00
154,88,0.00
155,88,0.00
156,88,0.00
157,88,0.00
158,88,0.00
159,88,0.00
160,88,0.00
161,88,0.00
162,88,0.00
163,88,0.00
164,88,0.00
165,88,0.00
166,88,0.00
167,88,0.00
168,88,0.00
169,88,0.00
170,88,0.01
171,88,0.03
172,88,0.08
173,88,0.20
174,88,0.40
175,88,0.65
176,88,0.83
177,88,0.93
178,88,0.97
179,88,0.99
180,88,1.00
181,88,1.00
182,88,1.00
183,88,1.00
184,88,1.00
185,88,1.00
186,88,1.00
187,88,1.00
188,88,1.00
189,88,1.00
190,88,1.00
191,88,1.00
192,88,1.00
193,88,1.00
194,88,1.00
195,88,1.00
196,88,1.00
197,88,1.00
198,88,1.00
199,88,1.00
200,88,1.00
0,89,0.00
1,89,0.00
2,89,0.00
3,89,0.00
4,89,0.00
5,89,0.00
6,89,0.00
7,89,0.00
8,89,0.00
9,89,0.00
10,89,0.00
11,89,0.00
12,89,0.00
13,89,0.00
14,89,0.00
15,89,0.00
16,89,0.00
17,89,0.00
18,89,0.00
19,89,0.00
20,89,0.00
21,89,0.00
22,89,0.00
23,89,0.00
24,89,0.00
25,89,0.00
26,89,0.00
27,89,0.00
28,89,0.00
29,89,0.00
30,89,0.00
31,89,0.00
32,89,0.00
33,89,0.00
34,89,0.00
35,89,0.00
36,89,0.00
37,89,0.00
38,89,0.00
39,89,0.00
40,89,0.00
41,89,0.00
42,89,0.00
43,89,0.00
44,89,0.00
45,89,0.00
46,89,0.00
47,89,0.00
48,89,0.00
49,89,0.00
50,89,0.00
51,89,0.00
52,89,0.00
53,89,0.00
54,89,0.00
55,89,0.00
56,89,0.00
57,89,0.00
58,89,0.00
59,89,0.00
60,89,0.00
61,89,0.00
62,89,0.00
63,89,0.00
64,89,0.00
65,89,0.00
66,89,0.00
67,89,0.00
68,89,0.00
69,89,0.00
70,89,0.00
71,89,0.00
72,89,0.00
73,89,0.00
74,89,0.00
75,89,0.00
76,89,0.00
77,89,0.00
78,89,0.00
79,89,0.00
80,89,0.00
81,89,0.00
82,89,0.00
83,89,0.00
84,89,0.00
85,89,0.00
86,89,0.00
87,89,0.00
88,89,0.00
89,89,0.00
90,89,0.00
91,89,0.00
92,89,0.00
93,89,0.00
94,89,0.00
95,89,0.00
96,89,0.00
97,89,0.00
98,89,0.00
99,89,0.00
100,89,0.00
101,89,0.00
102,89,0.00
103,89,0.00
104,89,0.00
105,89,0.00
106,89,0.00
107,89,0.00
108,89,0.00
109,89,0.00
110,89,0.00
111,89,0.00
112,89,0.00
113,89,0.00
114,89,0.00
115,89,0.00
116,89,0.00
117,89,0.00
118,89,0.00
119,89,0.00
120,89,0.00
121,89,0.00
122,89,0.00
123,89,0.00
124,89,0.00
125,89,0.00
126,89,0.00
127,89,0.00
128,89,0.00
129,89,0.00
130,89,0.00
131,89,0.00
132,89,0.00
133,89,0.00
134,89,0.00
135,89,0.00
136,89,0.00
137,89,0.00
138,89,0.00
139,89,0.00
140,89,0.00
141,89,0.00
142,89,0.00
143,89,0.00
144,89,0.00
145,89,0.00
146,89,0.00
147,89,0.00
148,89,0.00
149,89,0.00
150,89,0.00
151,89,0.00
152,89,0.00
153,89,0.00
154,89,0.00
155,89,0.00
156,89,0.00
157,89,0.00
158,89,0.00
159,89,0.00
160,89,0.00
161,89,0.00
162,89,0.00
163,89,0.00
164,89,0.00
165,89,0.00
166,89,0.00
167,89,0.00
168,89,0.00
169,89,0.00
170,89,0.00
171,89,0.00
172,89,0.01
173,89,0.03
174,89,0.08
175,89,0.20
176,89,0.40
177,89,0.65
178,89,0.83
179,89,0.93
180,89,0.97
181,89,0.99
182,89,1.00
183,89,1.00
184,89,1.00
185,89,1.00
186,89,1.00
187,89,1.00
188,89,1.00
189,89,1.00
190,89,1.00
191,89,1.00
192,89,1.00
193,89,1.00
194,89,1.00
195,89,1.00
196,89,1.00
197,89,1.00
198,89,1.00
199,89,1.00
200,89,1.00
0,90,0.00
1,90,0.00
2,90,0.00
3,90,0.00
4,90,0.00
5,90,0.00
6,90,0.00
7,90,0.00
8,90,0.00
9,90,0.00
10,90,0.00
11,90,0.00
12,90,0.00
13,90,0.00
14,90,0.00
15,90,0.00
16,90,0.00
17,90,0.00
18,90,0.00
19,90,0.00
20,90,0.00
21,90,0.00
22,90,0.00
23,90,0.00
24,90,0.00
25,90,0.00
26,90,0.00
27,90,0.00
28,90,0.00
29,90,0.00
30,90,0.00
31,90,0.00
32,90,0.00
33,90,0.00
34,90,0.00
35,90,0.00
36,90,0.00
37,90,0.00
38,90,0.00
39,90,0.00
40,90,0.00
41,90,0.00
42,90,0.00
43,90,0.00
44,90,0.00
45,90,0.00
46,90,0.00
47,90,0.00
48,90,0.00
49,90,0.00
50,90,0.00
51,90,0.00
52,90,0.00
53,90,0.00
54,90,0.00
55,90,0.00
56,90,0.00
57,90,0.00
58,90,0.00
59,90,0.00
60,90,0.00
61,90,0.00
62,90,0.00
63,90,0.00
64,90,0.00
65,90,0.00
66,90,0.00
67,90,0.00
68,90,0.00
69,90,0.00
70,90,0.00
71,90,0.00
72,90,0.00
73,90,0.00
74,90,0.00
75,90,0.00
76,90,0.00
77,90,0.00
78,90,0.00
79,90,0.00
80,90,0.00
81,90,0.00
82,90,0.00
83,90,0.00
84,90,0.00
85,90,0.00
86,90,0.00
87,90,0.00
88,90,0.00
89,90,0.00
90,90,0.00
91,90,0.00
92,90,0.00
93,90,0.00
94,90,0.00
95,90,0.00
96,90,0.00
97,90,0.00
98,90,0.00
99,90,0.00
100,90,0.00
101,90,0.00
102,90,0.00
103,90,0.00
104,90,0.00
105,90,0.00
106,90,0.00
107,90,0.00
108,90,0.00
109,90,0.00
110,90,0.00
111,90,0.00
112,90,0.00
113,90,0.00
114,90,0.00
115,90,0.00
116,90,0.00
117,90,0.00
118,90,0.00
119,90,0.00
120,90,0.00
121,90,0.00
122,90,0.00
123,90,0.00
124,90,0.00
125,90,0.00
126,90,0.00
127,90,0.00
128,90,0.00
129,90,0.00
130,90,0.00
131,90,0.00
132,90,0.00
133,90,0.00
134,90,0.00
135,90,0.00
136,90,0.00
137,90,0.00
138,90,0.00
139,90,0.00
140,90,0.00
141,90,0.00
142,90,0.00
143,90,0.00
144,90,0.00
145,90,0.00
146,90,0.00
147,90,0.00
148,90,0.00
149,90,0.00
150,90,0.00
151,90,0.00
152,90,0.00
153,90,0.00
154,90,0.00
155,90,0.00
156,90,0.00
157,90,0.00
158,90,0.00
159,90,0.00
160,90,0.00
161,90,0.00
162,90,0.00
163,90,0.00
164,90,0.00
165,90,0.00
166,90,0.00
167,90,0.00
168,90,0.00
169,90,0.00
170,90,0.00
171,90,0.00
172,90,0.00
173,90,0.00
174,90,0.01
175,90,0.03
176,90,0.08
177,90,0.20
178,90,0.40
179,90,0.65
180,90,0.83
181,90,0.93
182,90,0.97
183,90,0.99
184,90,1.00
185,90,1.00
186,90,1.00
187,90,1.00
188,90,1.00
189,90,1.00
190,90,1.00
191,90,1.00
192,90,1.00
193,90,1.00
194,90,1.00
195,90,1.00
196,90,1.00
197,90,1.00
198,90,1.00
199,90,1.00
200,90,1.00
0,91,0.00
1,91,0.00
2,91,0.00
3,91,0.00
4,91,0.00
5,91,0.00
6,91,0.00
7,91,0.00
8,91,0.00
9,91,0.00
10,91,0.00
11,91,0.00
12,91,0.00
13,91,0.00
14,91,0.00
15,91,0.00
16,91,0.00
17,91,0.00
18,91,0.00
19,91,0.00
20,91,0.00
21,91,0.00
22,91,0.00
23,91,0.00
24,91,0.00
25,91,0.00
26,91,0.00
27,91,0.00
28,91,0.00
29,91,0.00
30,91,0.00
31,91,0.00
32,91,0.00
33,91,0.00
34,91,0.00
35,91,0.00
36,91,0.00
37,91,0.00
38,91,0.00
39,91,0.00
40,91,0.00
41,91,0.00
42,91,0.00
43,91,0.00
44,91,0.00
45,91,0.00
46,91,0.00
47,91,0.00
48,91,0.00
49,91,0.00
50,91,0.00
51,91,0.00
52,91,0.00
53,91,0.00
54,91,0.00
55,91,0.00
56,91,0.00
57,91,0.00
58,91,0.00
59,91,0.00
60,91,0.00
61,91,0.00
62,91,0.00
63,91,0.00
64,91,0.00
65,91,0.00
66,91,0.00
67,91,0.00
68,91,0.00
69,91,0.00
70,91,0.00
71,91,0.00
72,91,0.00
73,91,0.00
74,91,0.00
75,91,0.00
76,91,0.00
77,91,0.00
78,91,0.00
79,91,0.00
80,91,0.00
81,91,0.00
82,91,0.00
83,91,0.00
84,91,0.00
85,91,0.00
86,91,0.00
87,91,0.00
88,91,0.00
89,91,0.00
90,91,0.00
91,91,0.00
92,91,0.00
93,91,0.00
94,91,0.00
95,91,0.00
96,91,0.00
97,91,0.00
98,91,0.00
99,91,0.00
100,91,0.00
101,91,0.00
102,91,0.00
103,91,0.00
104,91,0.00
105,91,0.00
106,91,0.00
107,91,0.00
108,91,0.00
109,91,0.00
110,91,0.00
111,91,0.00
112,91,0.00
113,91,0.00
114,91,0.00
115,91,0.00
116,91,0.00
117,91,0.00
118,91,0.00
119,91,0.00
120,91,0.00
121,91,0.00
122,91,0.00
123,91,0.00
124,91,0.00
125,91,0.00
126,91,0.00
127,91,0.00
128,91,0.00
129,91,0.00
130,91,0.00
131,91,0.00
132,91,0.00
133,91,0.00
134,91,0.00
135,91,0.00
136,91,0.00
137,91,0.00
138,91,0.00
139,91,0.00
140,91,0.00
141,91,0.00
142,91,0.00
143,91,0.00
144,91,0.00
145,91,0.00
146,91,0.00
147,91,0.00
148,91,0.00
149,91,0.00
150,91,0.00
151,91,0.00
152,91,0.00
153,91,0.00
154,91,0.00
155,91,0.00
156,91,0.00
157,91,0.00
158,91,0.00
159,91,0.00
160,91,0.00
161,91,0.00
162,91,0.00
163,91,0.00
164,91,0.00
165,91,0.00
166,91,0.00
167,91,0.00
168,91,0.00
169,91,0.00
170,91,0.00
171,91,0.00
172,91,0.00
173,91,0.00
174,91,0.00
175,91,0.00
176,91,0.01
177,91,0.03
178,91,0.08
179,91,0.20
180,91,0.40
181,91,0.65
182,91,0.83
183,91,0.93
184,91,0.97
185,91,0.99
186,91,1.00
187,91,1.00
188,91,1.00
189,91,1.00
190,91,1.00
191,91,1.00
192,91,1.00
193,91,1.00
194,91,1.00
195,91,1.00
196,91,1.00
197,91,1.00
198,91,1.00
199,91,1.00
200,91,1.00
0,92,0.00
1,92,0.00
2,92,0.00
3,92,0.00
4,92,0.00
5,92,0.00
6,92,0.00
7,92,0.00
8,92,0.00
9,92,0.00
10,92,0.00
11,92,0.00
12,92,0.00
13,92,0.00
14,92,0.00
15,92,0.00
16,92,0.00
17,92,0.00
18,92,0.00
19,92,0.00
20,92,0.00
21,92,0.00
22,92,0.00
23,92,0.00
24,92,0.00
25,92,0.00
26,92,0.00
27,92,0.00
28,92,0.00
29,92,0.00
30,92,0.00
31,92,0.00
32,92,0.00
33,92,0.00
34,92,0.00
35,92,0.00
36,92,0.00
37,92,0.00
38,92,0.00
39,92,0.00
40,92,0.00
41,92,0.00
42,92,0.00
43,92,0.00
44,92,0.00
45,92,0.00
46,92,0.00
47,92,0.00
48,92,0.00
49,92,0.00
50,92,0.00
51,92,0.00
52,92,0.00
53,92,0.00
54,92,0.00
55,92,0.00
56,92,0.00
57,92,0.00
58,92,0.00
59,92,0.00
60,92,0.00
61,92,0.00
62,92,0.00
63,92,0.00
64,92,0.00
65,92,0.00
66,92,0.00
67,92,0.00
68,92,0.00
69,92,0.00
70,92,0.00
71,92,0.00
72,92,0.00
73,92,0.00
74,92,0.00
75,92,0.00
76,92,0.00
77,92,0.00
78,92,0.00
79,92,0.00
80,92,0.00
81,92,0.00
82,92,0.00
83,92,0.00
84,92,0.00
85,92,0.00
86,92,0.00
87,92,0.00
88,92,0.00
89,92,0.00
90,92,0.00
91,92,0.00
92,92,0.00
93,92,0.00
94,92,0.00
95,92,0.00
96,92,0.00
97,92,0.00
98,92,0.00
99,92,0.00
100,92,0.00
101,92,0.00
102,92,0.00
103,92,0.00
104,92,0.00
105,92,0.00
106,92,0.00
107,92,0.00
108,92,0.00
109,92,0.00
110,92,0.00
111,92,0.00
112,92,0.00
113,92,0.00
114,92,0.00
115,92,0.00
116,92,0.00
117,92,0.00
118,92,0.00
119,92,0.00
120,92,0.00
121,92,0.00
122,92,0.00
123,92,0.00
124,92,0.00
125,92,0.00
126,92,0.00
127,92,0.00
128,92,0.00
129,92,0.00
130,92,0.00
131,92,0.00
132,92,0.00
133,92,0.00
134,92,0.00
135,92,0.00
136,92,0.00
137,92,0.00
138,92,0.00
139,92,0.00
140,92,0.00
141,92,0.00
142,92,0.00
143,92,0.00
144,92,0.00
145,92,0.00
146,92,0.00
147,92,0.00
148,92,0.00
149,92,0.00
150,92,0.00
151,92,0.00
152,92,0.00
153,92,0.00
154,92,0.00
155,92,0.00
156,92,0.00
157,92,0.00
158,92,0.00
159,92,0.00
160,92,0.00
161,92,0.00
162,92,0.00
163,92,0.00
164,92,0.00
165,92,0.00
166,92,0.00
167,92,0.00
168,92,0.00
169,92,0.00
170,92,0.00
171,92,0.00
172,92,0.00
173,92,0.00
174,92,0.00
175,92,0.00
176,92,0.00
177,92,0.00
178,92,0.01
179,92,0.03
180,92,0.08
181,92,0.20
182,92,0.40
183,92,0.65
184,92,0.83
185,92,0.93
186,92,0.97
187,92,0.99
188,92,1.00
189,92,1.00
190,92,1.00
191,92,1.00
192,92,1.00
193,92,1.00
194,92,1.00
195,92,1.00
196,92,1.00
197,92,1.00
198,92,1.00
199,92,1.00
200,92,1.00
0,93,0.00
1,93,0.00
2,93,0.00
3,93,0.00
4,93,0.00
5,93,0.00
6,93,0.00
7,93,0.00
8,93,0.00
9,93,0.00
10,93,0.00
11,93,0.00
12,93,0.00
13,93,0.00
14,93,0.00
15,93,0.00
16,93,0.00
17,93,0.00
18,93,0.00
19,93,0.00
20,93,0.00
21,93,0.00
22,93,0.00
23,93,0.00
24,93,0.00
25,93,0.00
26,93,0.00
27,93,0.00
28,93,0.00
29,93,0.00
30,93,0.00
31,93,0.00
32,93,0.00
33,93,0.00
34,93,0.00
35,93,0.00
36,93,0.00
37,93,0.00
38,93,0.00
39,93,0.00
40,93,0.00
41,93,0.00
42,93,0.00
43,93,0.00
44,93,0.00
45,93,0.00
46,93,0.00
47,93,0.00
48,93,0.00
49,93,0.00
50,93,0.00
51,93,0.00
52,93,0.00
53,93,0.00
54,93,0.00
55,93,0.00
56,93,0.00
57,93,0.00
58,93,0.00
59,93,0.00
60,93,0.00
61,93,0.00
62,93,0.00
63,93,0.00
64,93,0.00
65,93,0.00
66,93,0.00
67,93,0.00
68,93,0.00
69,93,0.00
70,93,0.00
71,93,0.00
72,93,0.00
73,93,0.00
74,93,0.00
75,93,0.00
76,93,0.00
77,93,0.00
78,93,0.00
79,93,0.00
80,93,0.00
81,93,0.00
82,93,0.00
83,93,0.00
84,93,0.00
85,93,0.00
86,93,0.00
87,93,0.00
88,93,0.00
89,93,0.00
90,93,0.00
91,93,0.00
92,93,0.00
93,93,0.00
94,93,0.00
95,93,0.00
96,93,0.00
97,93,0.00
98,93,0.00
99,93,0.00
100,93,0.00
101,93,0.00
102,93,0.00
103,93,0.00
104,93,0.00
105,93,0.00
106,93,0.00
107,93,0.00
108,93,0.00
109,93,0.00
110,93,0.00
111,93,0.00
112,93,0.00
113,93,0.00
114,93,0.00
115,93,0.00
116,93,0.00
117,93,0.00
118,93,0.00
119,93,0.00
120,93,0.00
121,93,0.00
122,93,0.00
123,93,0.00
124,93,0.00
125,93,0.00
126,93,0.00
127,93,0.00
128,93,0.00
129,93,0.00
130,93,0.00
131,93,0.00
132,93,0.00
133,93,0.00
134,93,0.00
135,93,0.00
136,93,0.00
137,93,0.00
138,93,0.00
139,93,0.00
140,93,0.00
141,93,0.00
142,93,0.00
143,93,0.00
144,93,0.00
145,93,0.00
146,93,0.00
147,93,0.00
148,93,0.00
149,93,0.00
150,93,0.00
151,93,0.00
152,93,0.00
153,93,0.00
154,93,0.00
155,93,0.00
156,93,0.00
157,93,0.00
158,93,0.00
159,93,0.00
160,93,0.00
161,93,0.00
162,93,0.00
163,93,0.00
164,93,0.00
165,93,0.00
166,93,0.00
167,93,0.00
168,93,0.00
169,93,0.00
170,93,0.00
171,93,0.00
172,93,0.00
173,93,0.00
174,93,0.00
175,93,0.00
176,93,0.00
177,93,0.00
178,93,0.00
179,93,0.00
180,93,0.01
181,93,0.03
182,93,0.08
183,93,0.20
184,93,0.40
185,93,0.65
186,93,0.83
187,93,0.93
188,93,0.97
189,93,0.99
190,93,1.00
191,93,1.00
192,93,1.00
193,93,1.00
194,93,1.00
195,93,1.00
196,93,1.00
197,93,1.00
198,93,1.00
199,93,1.00
200,93,1.00
0,94,0.00
1,94,0.00
2,94,0.00
3,94,0.00
4,94,0.00
5,94,0.00
6,94,0.00
7,94,0.00
8,94,0.00
9,94,0.00
10,94,0.00
11,94,0.00
12,94,0.00
13,94,0.00
14,94,0.00
15,94,0.00
16,94,0.00
17,94,0.00
18,94,0.00
19,94,0.00
20,94,0.00
21,94,0.00
22,94,0.00
23,94,0.00
24,94,0.00
25,94,0.00
26,94,0.00
27,94,0.00
28,94,0.00
29,94,0.00
30,94,0.00
31,94,0.00
32,94,0.00
33,94,0.00
34,94,0.00
35,94,0.00
36,94,0.00
37,94,0.00
38,94,0.00
39,94,0.00
40,94,0.00
41,94,0.00
42,94,0.00
43,94,0.00
44,94,0.00
45,94,0.00
46,94,0.00
47,94,0.00
48,94,0.00
49,94,0.00
50,94,0.00
51,94,0.00
52,94,0.00
53,94,0.00
54,94,0.00
55,94,0.00
56,94,0.00
57,94,0.00
58,94,0.00
59,94,0.00
60,94,0.00
61,94,0.00
62,94,0.00
63,94,0.00
64,94,0.00
65,94,0.00
66,94,0.00
67,94,0.00
68,94,0.00
69,94,0.00
70,94,0.00
71,94,0.00
72,94,0.00
73,94,0.00
74,94,0.00
75,94,0.00
76,94,0.00
77,94,0.00
78,94,0.00
79,94,0.00
80,94,0.00
81,94,0.00
82,94,0.00
83,94,0.00
84,94,0.00
85,94,0.00
86,94,0.00
87,94,0.00
88,94,0.00
89,94,0.00
90,94,0.00
91,94,0.00
92,94,0.00
93,94,0.00
94,94,0.00
95,94,0.00
96,94,0.00
97,94,0.00
98,94,0.00
99,94,0.00
100,94,0.00
101,94,0.00
102,94,0.00
103,94,0.00
104,94,0.00
105,94,0.00
106,94,0.00
107,94,0.00
108,94,0.00
109,94,0.00
110,94,0.00
111,94,0.00
112,94,0.00
113,94,0.00
114,94,0.00
115,94,0.00
116,94,0.00
117,94,0.00
118,94,0.00
119,94,0.00
120,94,0.00
121,94,0.00
122,94,0.00
123,94,0.00
124,94,0.00
125,94,0.00
126,94,0.00
127,94,0.00
128,94,0.00
129,94,0.00
130,94,0.00
131,94,0.00
132,94,0.00
133,94,0.00
134,94,0.00
135,94,0.00
136,94,0.00
137,94,0.00
138,94,0.00
139,94,0.00
140,94,0.00
141,94,0.00
142,94,0.00
143,94,0.00
144,94,0.00
145,94,0.00
146,94,0.00
147,94,0.00
148,94,0.00
149,94,0.00
150,94,0.00
151,94,0.00
152,94,0.00
153,94,0.00
154,94,0.00
155,94,0.00
156,94,0.00
157,94,0.00
158,94,0.00
159,94,0.00
160,94,0.00
161,94,0.00
162,94,0.00
163,94,0.00
164,94,0.00
165,94,0.00
166,94,0.00
167,94,0.00
168,94,0.00
169,94,0.00
170,94,0.00
171,94,0.00
172,94,0.00
173,94,0.00
174,94,0.00
175,94,0.00
176,94,0.00
177,94,0.00
178,94,0.00
179,94,0.00
180,94,0.00
181,94,0.00
182,94,0.01
183,94,0.03
184,94,0.08
185,94,0.20
186,94,0.40
187,94,0.65
188,94,0.83
189,94,0.93
190,94,0.97
191,94,0.99
192,94,1.00
193,94,1.00
194,94,1.00
195,94,1.00
196,94,1.00
197,94,1.00
198,94,1.00
199,94,1.00
200,94,1.00
0,95,0.00
1,95,0.00
2,95,0.00
3,95,0.00
4,95,0.00
5,95,0.00
6,95,0.00
7,95,0.00
8,95,0.00
9,95,0.00
10,95,0.00
11,95,0.00
12,95,0.00
13,95,0.00
14,95,0.00
15,95,0.00
16,95,0.00
17,95,0.00
18,95,0.00
19,95,0.00
20,95,0.00
21,95,0.00
22,95,0.00
23,95,0.00
24,95,0.00
25,95,0.00
26,95,0.00
27,95,0.00
28,95,0.00
29,95,0.00
30,95,0.00
31,95,0.00
32,95,0.00
33,95,0.00
34,95,0.00
35,95,0.00
36,95,0.00
37,95,0.00
38,95,0.00
39,95,0.00
40,95,0.00
